2.05	117.048115	115.346671		
2.06	118.461154	116.730831		
2.07	119.891251	118.131601		
2.08	121.338613	119.54918		
2.09	122.803448	120.98377		
2.1	124.285967	122.435575		
2.11	125.786383	123.904802		
2.12	127.304912	125.39166		
2.13	128.841774	126.89636		
2.14	130.397189	128.419116		
2.15	131.971382	129.960145		
2.16	133.564578	131.519667		
2.17	135.177008	133.097903		
2.18	136.808904	134.695078		
2.19	138.460501	136.311419		
2.2	140.132036	137.947156		
2.21	141.82375	139.602522		
2.22	143.535888	141.277752		
2.23	145.268694	142.973085		
2.24	147.02242	144.688762		
2.25	148.797317	146.425027		
2.26	150.593641	148.182128		
2.27	152.411651	149.960313		
2.28	154.251609	151.759837		
2.29	156.113779	153.580955		
2.3	157.998429	155.423926		
2.31	159.905832	157.289013		
2.32	161.836262	159.176482		
2.33	163.789996	161.086599		
2.34	165.767316	163.019639		
2.35	167.768507	164.975874		
2.36	169.793857	166.955585		
2.37	171.843657	168.959052		
2.38	173.918203	170.98656		
2.39	176.017794	173.038399		
2.4	178.142732	175.11486		
2.41	180.293322	177.216238		
2.42	182.469875	179.342833		
2.43	184.672704	181.494947		
2.44	186.902127	183.672886		
2.45	189.158463	185.876961		
2.46	191.442039	188.107485		
2.47	193.753182	190.364774		
2.48	196.092227	192.649152		
2.49	198.459509	194.960941		
2.5	200.855369	197.300473		
2.51	203.280153	199.668078		
2.52	205.73421	202.064095		
2.53	208.217893	204.488865		
2.54	210.731559	206.942731		
2.55	213.275572	209.426044		
2.56	215.850296	211.939156		
2.57	218.456103	214.482426		
2.58	221.093368	217.056215		
2.59	223.762471	219.66089		
2.6	226.463796	222.29682		
2.61	229.197733	224.964382		
2.62	231.964674	227.663955		
2.63	234.765019	230.395922		
2.64	237.59917	233.160673		
2.65	240.467536	235.958602		
2.66	243.370529	238.790105		
2.67	246.308568	241.655586		
2.68	249.282077	244.555453		
2.69	252.291482	247.490118		
2.7	255.337217	250.46		
2.71	258.419722	253.46552		
2.72	261.53944	256.507106		
2.73	264.696819	259.585191		
2.74	267.892316	262.700214		
2.75	271.126389	265.852616		
2.76	274.399505	269.042848		
2.77	277.712135	272.271362		
2.78	281.064757	275.538618		
2.79	284.457851	278.845082		
2.8	287.891909	282.191223		
2.81	291.367423	285.577517		
2.82	294.884895	289.004447		
2.83	298.44483	292.472501		
2.84	302.047743	295.982171		
2.85	305.69415	299.533957		
2.86	309.384578	303.128364		
2.87	313.119558	306.765905		
2.88	316.899628	310.447096		
2.89	320.725332	314.172461		
2.9	324.597221	317.94253		
2.91	328.515852	321.757841		
2.92	332.48179	325.618935		
2.93	336.495607	329.526362		
2.94	340.557879	333.480678		
2.95	344.669192	337.482446		
2.96	348.830138	341.532236		
2.97	353.041316	345.630623		
2.98	357.303333	349.77819		
2.99	361.616802	353.975528		
3	365.982344	358.223235		
3.01	370.400589	362.521913		
3.02	374.872172	366.872176		
3.03	379.397737	371.274643		
3.04	383.977936	375.729938		
3.05	388.613429	380.238698		
3.06	393.304882	384.801562		
3.07	398.052972	389.419181		
3.08	402.858383	394.092211		
3.09	407.721806	398.821317		
3.1	412.643941	403.607173		
3.11	417.625498	408.450459		
3.12	422.667194	413.351865		
3.13	427.769754	418.312087		
3.14	432.933914	423.331832		
3.15	438.160417	428.411814		
3.16	443.450016	433.552756		
3.17	448.803473	438.755389		
3.18	454.221558	444.020454		
3.19	459.705052	449.348699		
3.2	465.254744	454.740883		
3.21	470.871434	460.197774		
3.22	476.55593	465.720147		
3.23	482.309051	471.308789		
3.24	488.131625	476.964495		
3.25	494.024491	482.688069		
3.26	499.988497	488.480325		
3.27	506.024503	494.342089		
3.28	512.133377	500.274194		
3.29	518.315999	506.277485		
3.3	524.573259	512.352814		
3.31	530.906059	518.501048		
3.32	537.315311	524.723061		
3.33	543.801936	531.019738		
3.34	550.36687	537.391974		
3.35	557.011058	543.840678		
3.36	563.735457	550.366766		
3.37	570.541034	556.971167		
3.38	577.42877	563.654821		
3.39	584.399657	570.418679		
3.4	591.454698	577.263703		
3.41	598.59491	584.190868		
3.42	605.821321	591.201158		
3.43	613.134971	598.295572		
3.44	620.536914	605.475119		
3.45	628.028214	612.740821		
3.46	635.609953	620.09371		
3.47	643.283219	627.534835		
3.48	651.04912	635.065253		
3.49	658.908773	642.686036		
3.5	666.86331	650.398268		
3.51	674.913877	658.203048		
3.52	683.061632	666.101484		
3.53	691.30775	674.094702		
3.54	699.653416	682.183838		
3.55	708.099835	690.370044		
3.56	716.64822	698.654485		
3.57	725.299805	707.038339		
3.58	734.055833	715.522799		
3.59	742.917567	724.109072		
3.6	751.886283	732.798381		
3.61	760.963271	741.591962		
3.62	770.14984	750.491065		
3.63	779.447311	759.496958		
3.64	788.857024	768.610922		
3.65	798.380334	777.834253		
3.66	808.018612	787.168264		
3.67	817.773246	796.614283		
3.68	827.645641	806.173654		
3.69	837.637218	815.847738		
3.7	847.749417	825.637911		
3.71	857.983693	835.545566		
3.72	868.34152	845.572113		
3.73	878.824389	855.718978		
3.74	889.433811	865.987606		
3.75	900.171313	876.379457		
3.76	911.038441	886.896011		
3.77	922.03676	897.538763		
3.78	933.167854	908.309228		
3.79	944.433326	919.208939		
3.8	955.834798	930.239446		
3.81	967.373912	941.402319		
3.82	979.052329	952.699147		
3.83	990.871732	964.131537		
3.84	1002.833822	975.701115		
3.85	1014.940321	987.409529		
3.86	1027.192974	999.258443		
3.87	1039.593544	1011.249544		
3.88	1052.143818	1023.384539		
3.89	1064.845602	1035.665153		
3.9	1077.700726	1048.093135		
3.91	1090.71104	1060.670253		
3.92	1103.878419	1073.398296		
3.93	1117.204758	1086.279075		
3.94	1130.691977	1099.314424		
3.95	1144.342017	1112.506197		
3.96	1158.156844	1125.856272		
3.97	1172.138448	1139.366547		
3.98	1186.288842	1153.038946		
3.99	1200.610064	1166.875413		
4	1215.104175	1180.877918		
4.01	1229.773264	1195.048453		
4.02	1244.619442	1209.389034		
4.03	1259.644847	1223.901703		
4.04	1274.851644	1238.588523		
4.05	1290.242021	1253.451586		
4.06	1305.818195	1268.493005		
4.07	1321.58241	1283.714921		
4.08	1337.536935	1299.1195		
4.09	1353.684067	1314.708934		
4.1	1370.026132	1330.485441		
4.11	1386.565483	1346.451266		
4.12	1403.304502	1362.608681		
4.13	1420.245599	1378.959986		
4.14	1437.391215	1395.507505		
4.15	1454.743817	1412.253595		
4.16	1472.305904	1429.200639		
4.17	1490.080006	1446.351046		
4.18	1508.068683	1463.707259		
4.19	1526.274523	1481.271746		
4.2	1544.70015	1499.047007		
4.21	1563.348217	1517.035571		
4.22	1582.221408	1535.239998		
4.23	1601.322442	1553.662878		
4.24	1620.654069	1572.306832		
4.25	1640.219073	1591.174514		
4.26	1660.020271	1610.268608		
4.27	1680.060516	1629.591832		
4.28	1700.342692	1649.146934		
4.29	1720.86972	1668.936697		
4.3	1741.644556	1688.963937		
4.31	1762.670192	1709.231505		
4.32	1783.949656	1729.742283		
4.33	1805.486012	1750.49919		
4.34	1827.28236	1771.50518		
4.35	1849.341841	1792.763242		
4.36	1871.66763	1814.276401		
4.37	1894.262942	1836.047718		
4.38	1917.131031	1858.080291		
4.39	1940.275191	1880.377254		
4.4	1963.698754	1902.941781		
4.41	1987.405092	1925.777083		
4.42	2011.39762	1948.886408		
4.43	2035.679794	1972.273045		
4.44	2060.255108	1995.940321		
4.45	2085.127103	2019.891605		
4.46	2110.29936	2044.130304		
4.47	2135.775503	2068.659868		
4.48	2161.559202	2093.483786		
4.49	2187.654169	2118.605592		
4.5	2214.064162	2144.028859		
4.51	2240.792984	2169.757205		
4.52	2267.844484	2195.794292		
4.53	2295.222558	2222.143823		
4.54	2322.931148	2248.809549		
4.55	2350.974244	2275.795264		
4.56	2379.355884	2303.104807		
4.57	2408.080155	2330.742064		
4.58	2437.151195	2358.710969		
4.59	2466.573188	2387.015501		
4.6	2496.350372	2415.659687		
4.61	2526.487035	2444.647603		
4.62	2556.987516	2473.983374		
4.63	2587.856208	2503.671175		
4.64	2619.097556	2533.715229		
4.65	2650.716058	2564.119812		
4.66	2682.716268	2594.889249		
4.67	2715.102794	2626.02792		
4.68	2747.880299	2657.540255		
4.69	2781.053504	2689.430738		
4.7	2814.627185	2721.703907		
4.71	2848.606177	2754.364354		
4.72	2882.995374	2787.416726		
4.73	2917.799727	2820.865727		
4.74	2953.024248	2854.716116		
4.75	2988.67401	2888.972709		
4.76	3024.754146	2923.640382		
4.77	3061.269851	2958.724066		
4.78	3098.226385	2994.228755		
4.79	3135.629069	3030.1595		
4.8	3173.483289	3066.521414		
4.81	3211.794496	3103.319671		
4.82	3250.568207	3140.559507		
4.83	3289.810005	3178.246221		
4.84	3329.525542	3216.385176		
4.85	3369.720536	3254.981798		
4.86	3410.400776	3294.04158		
4.87	3451.572119	3333.570079		
4.88	3493.240495	3373.57292		
4.89	3535.411903	3414.055795		
4.9	3578.092417	3455.024464		
4.91	3621.288182	3496.484758		
4.92	3665.005419	3538.442575		
4.93	3709.250423	3580.903886		
4.94	3754.029566	3623.874732		
4.95	3799.349295	3667.361229		
4.96	3845.216138	3711.369564		
4.97	3891.636698	3755.905999		
4.98	3938.61766	3800.976871		
4.99	3986.16579	3846.588593		
5	4034.287935	3892.747656		
5.01	4082.991024	3939.460628		
5.02	4132.282071	3986.734156		
5.03	4182.168174	4034.574965		
5.04	4232.656516	4082.989865		
5.05	4283.754369	4131.985743		
5.06	4335.469089	4181.569572		
5.07	4387.808124	4231.748407		
5.08	4440.779011	4282.529388		
5.09	4494.389378	4333.919741		
5.1	4548.646945	4385.926778		
5.11	4603.559525	4438.557899		
5.12	4659.135025	4491.820594		
5.13	4715.381449	4545.722441		
5.14	4772.306896	4600.27111		
5.15	4829.919564	4655.474364		
5.16	4888.227748	4711.340056		
5.17	4947.239845	4767.876137		
5.18	5006.964354	4825.09065		
5.19	5067.409874	4882.991738		
5.2	5128.585109	4941.587639		
5.21	5190.49887	5000.886691		
5.22	5253.160072	5060.897331		
5.23	5316.577738	5121.628099		
5.24	5380.761	5183.087636		
5.25	5445.719101	5245.284688		
5.26	5511.461395	5308.228104		
5.27	5577.997349	5371.926841		
5.28	5645.336545	5436.389963		
5.29	5713.488678	5501.626643		
5.3	5782.463564	5567.646162		
5.31	5852.271134	5634.457916		
5.32	5922.921442	5702.071411		
5.33	5994.424661	5770.496268		
5.34	6066.791087	5839.742224		
5.35	6140.031141	5909.81913		
5.36	6214.155371	5980.73696		
5.37	6289.17445	6052.505803		
5.38	6365.09918	6125.135873		
5.39	6441.940496	6198.637503		
5.4	6519.709463	6273.021154		
5.41	6598.417279	6348.297407		
5.42	6678.075278	6424.476976		
5.43	6758.694932	6501.5707		
5.44	6840.28785	6579.589548		
5.45	6922.86578	6658.544623		
5.46	7006.440616	6738.447158		
5.47	7091.024391	6819.308524		
5.48	7176.629286	6901.140227		
5.49	7263.267628	6983.953909		
5.5	7350.951892	7067.761356		
5.51	7439.694707	7152.574492		
5.52	7529.508851	7238.405386		
5.53	7620.407257	7325.266251		
5.54	7712.403014	7413.169446		
5.55	7805.509371	7502.127479		
5.56	7899.739735	7592.153009		
5.57	7995.107675	7683.258845		
5.58	8091.626925	7775.457951		
5.59	8189.311382	7868.763447		
5.6	8288.175115	7963.188608		
5.61	8388.232359	8058.746871		
5.62	8489.497523	8155.451834		
5.63	8591.98519	8253.317256		
5.64	8695.710117	8352.357063		
5.65	8800.687241	8452.585348		
5.66	8906.93168	8554.016372		
5.67	9014.458732	8656.664568		
5.68	9123.283882	8760.544543		
5.69	9233.4228	8865.671078		
5.7	9344.891347	8972.059131		
5.71	9457.705575	9079.72384		
5.72	9571.881729	9188.680526		
5.73	9687.43625	9298.944693		
5.74	9804.385779	9410.532029		
5.75	9922.747156	9523.458413		
5.76	10042.53743	9637.739914		
5.77	10163.77384	9753.392793		
5.78	10286.47385	9870.433507		
5.79	10410.65514	9988.878709		
5.8	10536.33557	10108.74525		
5.81	10663.53326	10230.0502		
5.82	10792.26651	10352.8108		
5.83	10922.55387	10477.04453		
5.84	11054.4141	10602.76906		
5.85	11187.86618	10730.00229		
5.86	11322.92933	10858.76232		
5.87	11459.623	10989.06747		
5.88	11597.96688	11120.93628		
5.89	11737.98089	11254.38751		
5.9	11879.68519	11389.44016		
5.91	12023.10018	11526.11344		
5.92	12168.24652	11664.42681		
5.93	12315.1451	11804.39993		
5.94	12463.81709	11946.05273		
5.95	12614.28389	12089.40536		
5.96	12766.56717	12234.47822		
5.97	12920.68886	12381.29196		
5.98	13076.67115	12529.86747		
5.99	13234.5365	12680.22588		
6	13394.30764	12832.38859		
6.01	13556.0076	12986.37725		
6.02	13719.65964	13142.21378		
6.03	13885.28733	13299.92034		
6.04	14052.91453	13459.51939		
6.05	14222.56537	13621.03362		
6.06	14394.26429	13784.48602		
6.07	14568.03601	13949.89985		
6.08	14743.90555	14117.29865		
6.09	14921.89823	14286.70624		
6.1	15102.0397	14458.14671		
6.11	15284.35588	14631.64447		
6.12	15468.87304	14807.2242		
6.13	15655.61775	14984.91089		
6.14	15844.61689	15164.72983		
6.15	16035.89768	15346.70658		
6.16	16229.48767	15530.86706		
6.17	16425.41473	15717.23747		
6.18	16623.70708	15905.84432		
6.19	16824.39328	16096.71445		
6.2	17027.50221	16289.87502		
6.21	17233.06314	16485.35352		
6.22	17441.10565	16683.17776		
6.23	17651.65972	16883.3759		
6.24	17864.75565	17085.97641		
6.25	18080.42415	17291.00813		
6.26	18298.69625	17498.50022		
6.27	18519.6034	17708.48223		
6.28	18743.1774	17920.98401		
6.29	18969.45045	18136.03582		
6.3	19198.45513	18353.66825		
6.31	19430.22443	18573.91227		
6.32	19664.79171	18796.79922		
6.33	19902.19076	19022.36081		
6.34	20142.45575	19250.62914		
6.35	20385.6213	19481.63669		
6.36	20631.72241	19715.41633		
6.37	20880.79452	19952.00132		
6.38	21132.8735	20191.42534		
6.39	21387.99566	20433.72244		
6.4	21646.19772	20678.92711		
6.41	21907.51687	20927.07424		
6.42	22171.99074	21178.19913		
6.43	22439.65742	21432.33752		
6.44	22710.55545	21689.52557		
6.45	22984.72383	21949.79987		
6.46	23262.20206	22213.19747		
6.47	23543.03008	22479.75584		
6.48	23827.24834	22749.51291		
6.49	24114.89776	23022.50707		
6.5	24406.01978	23298.77715		
6.51	24700.6563	23578.36248		
6.52	24998.84976	23861.30283		
6.53	25300.64309	24147.63846		
6.54	25606.07976	24437.41012		
6.55	25915.20375	24730.65904		
6.56	26228.05958	25027.42695		
6.57	26544.69229	25327.75608		
6.58	26865.14749	25631.68915		
6.59	27189.47131	25939.26942		
6.6	27517.71046	26250.54065		
6.61	27849.91221	26565.54714		
6.62	28186.12439	26884.33371		
6.63	28526.39543	27206.94571		
6.64	28870.77431	27533.42906		
6.65	29219.31064	27863.83021		
6.66	29572.0546	28198.19617		
6.67	29929.05699	28536.57452		
6.68	30290.36921	28879.01342		
6.69	30656.04329	29225.56158		
6.7	31026.1319	29576.26832		
6.71	31400.68833	29931.18354		
6.72	31779.76651	30290.35774		
6.73	32163.42103	30653.84203		
6.74	32551.70714	31021.68814		
6.75	32944.68075	31393.9484		
6.76	33342.39846	31770.67578		
6.77	33744.91752	32151.92389		
6.78	34152.29591	32537.74697		
6.79	34564.5923	32928.19994		
6.8	34981.86604	33323.33834		
6.81	35404.17723	33723.2184		
6.82	35831.58668	34127.89702		
6.83	36264.15595	34537.43178		
6.84	36701.94731	34951.88096		
6.85	37145.02383	35371.30353		
6.86	37593.44928	35795.75918		
6.87	38047.28826	36225.30829		
6.88	38506.60612	36660.01198		
6.89	38971.46899	37099.93213		
6.9	39441.94382	37545.13131		
6.91	39918.09836	37995.67289		
6.92	40400.00117	38451.62096		
6.93	40887.72166	38913.04042		
6.94	41381.33005	39379.9969		
6.95	41880.89742	39852.55686		
6.96	42386.49571	40330.78755		
6.97	42898.19773	40814.757		
6.98	43416.07716	41304.53408		
6.99	43940.20859	41800.18849		
7	44470.66748	42301.79075		
7.01	45007.53022	42809.41224		
7.02	45550.87413	43323.12519		
7.03	46100.77744	43843.00269		
7.04	46657.31934	44369.11872		
7.05	47220.57998	44901.54815		
7.06	47790.64046	45440.36672		
7.07	48367.58288	45985.65113		
7.08	48951.49031	46537.47894		
7.09	49542.44684	47095.92869		
7.1	50140.53757	47661.07983		
7.11	50745.84862	48233.01279		
7.12	51358.46717	48811.80894		
7.13	51978.48142	49397.55065		
7.14	52605.98066	49990.32126		
7.15	53241.05525	50590.20511		
7.16	53883.79665	51197.28757		
7.17	54534.29741	51811.65502		
7.18	55192.6512	52433.39488		
7.19	55858.95283	53062.59562		
7.2	56533.29824	53699.34677		
7.21	57215.78455	54343.73893		
7.22	57906.51003	54995.8638		
7.23	58605.57415	55655.81416		
7.24	59313.07757	56323.68393		
7.25	60029.12217	56999.56814		
7.26	60753.81108	57683.56296		
7.27	61487.24863	58375.76571		
7.28	62229.54046	59076.2749		
7.29	62980.79345	59785.1902		
7.3	63741.11578	60502.61248		
7.31	64510.61694	61228.64383		
7.32	65289.40775	61963.38756		
7.33	66077.60034	62706.94821		
7.34	66875.30821	63459.43159		
7.35	67682.64625	64220.94477		
7.36	68499.73071	64991.59611		
7.37	69326.67925	65771.49526		
7.38	70163.61094	66560.7532		
7.39	71010.64632	67359.48224		
7.4	71867.90736	68167.79603		
7.41	72735.5175	68985.80958		
7.42	73613.60167	69813.6393		
7.43	74502.28634	70651.40297		
7.44	75401.69946	71499.2198		
7.45	76311.97056	72357.21044		
7.46	77233.23071	73225.49697		
7.47	78165.61258	74104.20293		
7.48	79109.25044	74993.45336		
7.49	80064.28016	75893.3748		
7.5	81030.83928	76804.0953		
7.51	82009.06698	77725.74445		
7.52	82999.10412	78658.45338		
7.53	84001.09328	79602.35482		
7.54	85015.17874	80557.58308		
7.55	86041.50654	81524.27407		
7.56	87080.22446	82502.56536		
7.57	88131.48209	83492.59615		
7.58	89195.4308	84494.5073		
7.59	90272.2238	85508.44139		
7.6	91362.01616	86534.54269		
7.61	92464.96482	87572.9572		
7.62	93581.22858	88623.83268		
7.63	94710.9682	89687.31868		
7.64	95854.34637	90763.5665		
7.65	97011.52773	91852.7293		
7.66	98182.67892	92954.96205		
7.67	99367.96858	94070.42159		
7.68	100567.5674	95199.26665		
7.69	101781.6481	96341.65785		
7.7	103010.3856	97497.75775		
7.71	104253.9567	98667.73084		
7.72	105512.5406	99851.74361		
7.73	106786.3185	101049.9645		
7.74	108075.4737	102262.5641		
7.75	109380.1921	103489.7149		
7.76	110700.6614	104731.5915		
7.77	112037.0717	105988.3706		
7.78	113389.6156	107260.231		
7.79	114758.4878	108547.3538		
7.8	116143.8854	109849.922		
7.81	117546.008	111168.1211		
7.82	118965.0573	112502.1385		
7.83	120401.2379	113852.1642		
7.84	121854.7564	115218.3902		
7.85	123325.8222	116601.0108		
7.86	124814.6471	118000.223		
7.87	126321.4456	119416.2257		
7.88	127846.4346	120849.2204		
7.89	129389.8337	122299.411		
7.9	130951.8651	123767.0039		
7.91	132532.7539	125252.208		
7.92	134132.7276	126755.2345		
7.93	135752.0166	128276.2973		
7.94	137390.8542	129815.6129		
7.95	139049.4762	131373.4002		
7.96	140728.1217	132949.881		
7.97	142427.0322	134545.2796		
7.98	144146.4525	136159.8229		
7.99	145886.6301	137793.7408		
8	147647.8157	139447.2657		
8.01	149430.2627	141120.6329		
8.02	151234.228	142814.0805		
8.03	153059.9713	144527.8495		
8.04	154907.7555	146262.1837		
8.05	156777.8467	148017.3299		
8.06	158670.5141	149793.5378		
8.07	160586.0304	151591.0603		
8.08	162524.6714	153410.153		
8.09	164486.7161	155251.0748		
8.1	166472.4473	157114.0877		
8.11	168482.1508	158999.4568		
8.12	170516.116	160907.4503		
8.13	172574.6358	162838.3397		
8.14	174658.0066	164792.3997		
8.15	176766.5285	166769.9085		
8.16	178900.5051	168771.1474		
8.17	181060.2437	170796.4012		
8.18	183246.0553	172845.958		
8.19	185458.2546	174920.1095		
8.2	187697.1602	177019.1508		
8.21	189963.0945	179143.3806		
8.22	192256.3839	181293.1012		
8.23	194577.3585	183468.6184		
8.24	196926.3526	185670.2419		
8.25	199303.7044	187898.2848		
8.26	201709.7563	190153.0642		
8.27	204144.8547	192434.9009		
8.28	206609.3504	194744.1198		
8.29	209103.5981	197081.0492		
8.3	211627.9572	199446.0218		
8.31	214182.791	201839.374		
8.32	216768.4675	204261.4465		
8.33	219385.3591	206712.5839		
8.34	222033.8425	209193.1349		
8.35	224714.2992	211703.4525		
8.36	227427.1151	214243.8939		
8.37	230172.681	216814.8207		
8.38	232951.3921	219416.5985		
8.39	235763.6486	222049.5977		
8.4	238609.8554	224714.1929		
8.41	241490.4225	227410.7632		
8.42	244405.7647	230139.6923		
8.43	247356.3017	232901.3687		
8.44	250342.4584	235696.1851		
8.45	253364.6649	238524.5393		
8.46	256423.3563	241386.8338		
8.47	259518.9731	244283.4758		
8.48	262651.9611	247214.8775		
8.49	265822.7715	250181.456		
8.5	269031.8607	253183.6335		
8.51	272279.6911	256221.8371		
8.52	275566.7302	259296.4991		
8.53	278893.4513	262408.0571		
8.54	282260.3336	265556.9538		
8.55	285667.8619	268743.6373		
8.56	289116.5269	271968.5609		
8.57	292606.8251	275232.1836		
8.58	296139.2592	278534.9698		
8.59	299714.3379	281877.3895		
8.6	303332.576	285259.9181		
8.61	306994.4944	288683.0372		
8.62	310700.6207	292147.2336		
8.63	314451.4883	295653.0004		
8.64	318247.6375	299200.8364		
8.65	322089.6149	302791.2465		
8.66	325977.9738	306424.7414		
8.67	329913.2741	310101.8383		
8.68	333896.0824	313823.0604		
8.69	337926.9724	317588.9371		
8.7	342006.5244	321400.0043		
