0.000000, 0.000000, 0.000000
0.000000, 10.000000, 10.990000
0.010000, 10.009905, 12.076922
0.020000, 10.019819, 13.270029
0.030000, 10.029744, 14.579423
0.040000, 10.039678, 16.016109
0.050000, 10.049621, 17.592068
0.060000, 10.059575, 19.320327
0.070000, 10.069538, 21.215032
0.080000, 10.079511, 23.291528
0.090000, 10.089494, 25.566431
0.100000, 10.099487, 28.057710
0.110000, 10.109489, 30.784757
0.120000, 10.119501, 33.768463
0.130000, 10.129523, 37.031279
0.140000, 10.139555, 40.597275
0.150000, 10.149597, 44.492189
0.160000, 10.159648, 48.743452
0.170000, 10.169710, 53.380205
0.180000, 10.179781, 58.433281
0.190000, 10.189862, 63.935164
0.200000, 10.199953, 69.919910
0.210000, 10.210054, 76.423022
0.220000, 10.220164, 83.481276
0.230000, 10.230285, 91.132492
0.240000, 10.240416, 99.415228
0.250000, 10.250556, 108.368412
0.260000, 10.260707, 118.030882
0.270000, 10.270867, 128.440842
0.280000, 10.281037, 139.635221
0.290000, 10.291218, 151.648944
0.300000, 10.301408, 164.514098
0.310000, 10.311608, 178.259019
0.320000, 10.321819, 192.907294
0.330000, 10.332039, 208.476701
0.340000, 10.342269, 224.978118
0.350000, 10.352510, 242.414414
0.360000, 10.362760, 260.779381
0.370000, 10.373020, 280.056731
0.380000, 10.383291, 300.219227
0.390000, 10.393571, 321.227992
0.400000, 10.403862, 343.032049
0.410000, 10.414163, 365.568156
0.420000, 10.424473, 388.760964
0.430000, 10.434794, 412.523552
0.440000, 10.445125, 436.758339
0.450000, 10.455466, 461.358389
0.460000, 10.465817, 486.209072
0.470000, 10.476179, 511.190053
0.480000, 10.486550, 536.177532
0.490000, 10.496932, 561.046651
0.500000, 10.507324, 585.673982
0.510000, 10.517726, 609.939979
0.520000, 10.528138, 633.731300
0.530000, 10.538560, 656.942894
0.540000, 10.548993, 679.479787
0.550000, 10.559436, 701.258488
0.560000, 10.569889, 722.207991
0.570000, 10.580352, 742.270352
0.580000, 10.590826, 761.400860
0.590000, 10.601309, 779.567819
0.600000, 10.611804, 796.752003
0.610000, 10.622308, 812.945828
0.620000, 10.632822, 828.152319
0.630000, 10.643347, 842.383925
0.640000, 10.653883, 855.661250
0.650000, 10.664428, 868.011757
0.660000, 10.674984, 879.468492
0.670000, 10.685550, 890.068859
0.680000, 10.696127, 899.853487
0.690000, 10.706714, 908.865206
0.700000, 10.717311, 917.148131
0.710000, 10.727919, 924.746875
0.720000, 10.738537, 931.705884
0.730000, 10.749165, 938.068887
0.740000, 10.759804, 943.878452
0.750000, 10.770453, 949.175644
0.760000, 10.781113, 953.999768
0.770000, 10.791783, 958.388189
0.780000, 10.802463, 962.376216
0.790000, 10.813154, 965.997040
0.800000, 10.823856, 969.281716
0.810000, 10.834568, 972.259183
0.820000, 10.845290, 974.956309
0.830000, 10.856023, 977.397960
0.840000, 10.866767, 979.607079
0.850000, 10.877520, 981.604784
0.860000, 10.888285, 983.410467
0.870000, 10.899060, 985.041899
0.880000, 10.909845, 986.515335
0.890000, 10.920642, 987.845618
0.900000, 10.931448, 989.046283
0.910000, 10.942265, 990.129656
0.920000, 10.953093, 991.106948
0.930000, 10.963932, 991.988345
0.940000, 10.974781, 992.783092
0.950000, 10.985640, 993.499574
0.960000, 10.996511, 994.145391
0.970000, 11.007392, 994.727424
0.980000, 11.018283, 995.251902
0.990000, 11.029185, 995.724457
1.000000, 11.040098, 996.150184
1.010000, 11.051022, 996.533683
1.020000, 11.061956, 996.879113
1.030000, 11.072901, 997.190228
1.040000, 11.083857, 997.470416
1.050000, 11.094823, 997.722734
1.060000, 11.105800, 997.949942
1.070000, 11.116788, 998.154528
1.080000, 11.127786, 998.338734
1.090000, 11.138796, 998.504585
1.100000, 11.149816, 998.653903
1.110000, 11.160847, 998.788331
1.120000, 11.171889, 998.909351
1.130000, 11.182941, 999.018297
1.140000, 11.194004, 999.116371
1.150000, 11.205078, 999.204656
1.160000, 11.216163, 999.284127
1.170000, 11.227259, 999.355663
1.180000, 11.238366, 999.420055
1.190000, 11.249483, 999.478016
1.200000, 11.260612, 999.530187
1.210000, 11.271751, 999.577147
1.220000, 11.282901, 999.619414
1.230000, 11.294062, 999.657458
1.240000, 11.305234, 999.691701
1.250000, 11.316417, 999.722521
1.260000, 11.327611, 999.750261
1.270000, 11.338816, 999.775229
1.280000, 11.350031, 999.797701
1.290000, 11.361258, 999.817927
1.300000, 11.372496, 999.836131
1.310000, 11.383744, 999.852515
1.320000, 11.395004, 999.867261
1.330000, 11.406275, 999.880533
1.340000, 11.417556, 999.892479
1.350000, 11.428849, 999.903230
1.360000, 11.440153, 999.912906
1.370000, 11.451468, 999.921614
1.380000, 11.462793, 999.929452
1.390000, 11.474130, 999.936507
1.400000, 11.485478, 999.942856
1.410000, 11.496837, 999.948570
1.420000, 11.508208, 999.953712
1.430000, 11.519589, 999.958341
1.440000, 11.530981, 999.962507
1.450000, 11.542385, 999.966256
1.460000, 11.553800, 999.969630
1.470000, 11.565226, 999.972667
1.480000, 11.576663, 999.975400
