0	10		0	10
0	11.98		0	13.96
1	14.347296		1	19.466048
2	17.175586		2	27.100896
3	20.551703		3	37.647471
4	24.57757		4	52.139527
5	29.372272		5	71.907926
6	35.074181		6	98.602796
7	41.842977		7	134.154911
8	49.861406		8	180.61786
9	59.336455		9	239.81588
10	70.499584		10	312.73757
11	83.605462		11	398.710685
12	98.92858		12	494.606876
13	116.756924		13	594.595243
14	137.381873		14	691.015941
15	161.083492		15	776.421106
16	188.110613		16	845.857656
17	218.655615		17	898.010649
18	252.824683		18	934.645659
19	290.605556		19	959.07892
20	331.83635		20	974.777538
21	376.180548		21	984.612054
22	423.114298		22	990.672517
23	471.932016		23	994.368709
24	521.774454		24	996.608541
25	571.67963		25	997.960524
26	620.652037		26	998.774651
27	667.740655		27	999.26419
28	712.11327		28	999.558297
29	753.114863		29	999.7349
30	790.301436		30	999.840912
31	823.446452		31	999.904537
32	852.522931		32	999.942719
33	877.668448		33	999.96563
34	899.141757		34	999.979377
35	917.278929		35	999.987626
36	932.454588		36	999.992576
37	945.051194		37	999.995545
38	955.437081		38	999.997327
39	963.952494		39	999.998396
40	970.902111		40	999.999038
41	976.552352		41	999.999423
42	981.131923		42	999.999654
43	984.834337		43	999.999792
44	987.821471		44	999.999875
45	990.227513		45	999.999925
46	992.16291		46	999.999955
47	993.718044		47	999.999973
48	994.966543		48	999.999984
49	995.968167		49	999.99999
50	996.771283		50	999.999994
51	997.414941		51	999.999997
52	997.930616		52	999.999998
53	998.343637		53	999.999999
54	998.674361		54	999.999999
55	998.939137		55	1000
56	999.151085		56	1000
57	999.320724		57	1000
58	999.456487		58	1000
59	999.56513		59	1000
60	999.652066		60	1000
61	999.721629		61	1000
62	999.777288		62	1000
63	999.82182		63	1000
64	999.85745		64	1000
65	999.885956		65	1000
66	999.908762		66	1000
67	999.927008		67	1000
68	999.941605		68	1000
69	999.953284		69	1000
70	999.962626		70	1000
71	999.970101		71	1000
72	999.97608		72	1000
73	999.980864		73	1000
74	999.984691		74	1000
75	999.987753		75	1000
76	999.990202		76	1000
77	999.992162		77	1000
78	999.99373		78	1000
79	999.994984		79	1000
80	999.995987		80	1000
81	999.996789		81	1000
82	999.997432		82	1000
83	999.997945		83	1000
84	999.998356		84	1000
85	999.998685		85	1000
86	999.998948		86	1000
87	999.999158		87	1000
88	999.999327		88	1000
89	999.999461		89	1000
90	999.999569		90	1000
91	999.999655		91	1000
92	999.999724		92	1000
93	999.999779		93	1000
94	999.999823		94	1000
95	999.999859		95	1000
96	999.999887		96	1000
97	999.99991		97	1000
98	999.999928		98	1000
99	999.999942		99	1000
100	999.999954		100	1000
101	999.999963		101	1000
102	999.99997		102	1000
103	999.999976		103	1000
104	999.999981		104	1000
105	999.999985		105	1000
106	999.999988		106	1000
107	999.99999		107	1000
108	999.999992		108	1000
109	999.999994		109	1000
110	999.999995		110	1000
111	999.999996		111	1000
112	999.999997		112	1000
113	999.999997		113	1000
114	999.999998		114	1000
115	999.999998		115	1000
116	999.999999		116	1000
117	999.999999		117	1000
118	999.999999		118	1000
119	999.999999		119	1000
120	999.999999		120	1000
121	1000		121	1000
122	1000		122	1000
123	1000		123	1000
124	1000		124	1000
125	1000		125	1000
126	1000		126	1000
127	1000		127	1000
128	1000		128	1000
129	1000		129	1000
130	1000		130	1000
131	1000		131	1000
132	1000		132	1000
133	1000		133	1000
134	1000		134	1000
135	1000		135	1000
136	1000		136	1000
137	1000		137	1000
138	1000		138	1000
139	1000		139	1000
140	1000		140	1000
141	1000		141	1000
142	1000		142	1000
143	1000		143	1000
144	1000		144	1000
145	1000		145	1000
146	1000		146	1000
147	1000		147	1000
148	1000		148	1000
149	1000		149	1000
150	1000		150	1000
151	1000		151	1000
152	1000		152	1000
153	1000		153	1000
154	1000		154	1000
155	1000		155	1000
156	1000		156	1000
157	1000		157	1000
158	1000		158	1000
159	1000		159	1000
160	1000		160	1000
161	1000		161	1000
162	1000		162	1000
163	1000		163	1000
164	1000		164	1000
165	1000		165	1000
166	1000		166	1000
167	1000		167	1000
168	1000		168	1000
169	1000		169	1000
170	1000		170	1000
171	1000		171	1000
172	1000		172	1000
173	1000		173	1000
174	1000		174	1000
175	1000		175	1000
176	1000		176	1000
177	1000		177	1000
178	1000		178	1000
179	1000		179	1000
180	1000		180	1000
181	1000		181	1000
182	1000		182	1000
183	1000		183	1000
184	1000		184	1000
185	1000		185	1000
186	1000		186	1000
187	1000		187	1000
188	1000		188	1000
189	1000		189	1000
190	1000		190	1000
191	1000		191	1000
192	1000		192	1000
193	1000		193	1000
194	1000		194	1000
195	1000		195	1000
196	1000		196	1000
197	1000		197	1000
198	1000		198	1000
199	1000		199	1000
200	1000		200	1000
201	1000		201	1000
202	1000		202	1000
203	1000		203	1000
204	1000		204	1000
205	1000		205	1000
206	1000		206	1000
207	1000		207	1000
208	1000		208	1000
209	1000		209	1000
210	1000		210	1000
211	1000		211	1000
212	1000		212	1000
213	1000		213	1000
214	1000		214	1000
215	1000		215	1000
216	1000		216	1000
217	1000		217	1000
218	1000		218	1000
219	1000		219	1000
220	1000		220	1000
221	1000		221	1000
222	1000		222	1000
223	1000		223	1000
224	1000		224	1000
225	1000		225	1000
226	1000		226	1000
227	1000		227	1000
228	1000		228	1000
229	1000		229	1000
230	1000		230	1000
231	1000		231	1000
232	1000		232	1000
233	1000		233	1000
234	1000		234	1000
235	1000		235	1000
236	1000		236	1000
237	1000		237	1000
238	1000		238	1000
239	1000		239	1000
240	1000		240	1000
241	1000		241	1000
242	1000		242	1000
243	1000		243	1000
244	1000		244	1000
245	1000		245	1000
246	1000		246	1000
247	1000		247	1000
248	1000		248	1000
249	1000		249	1000
250	1000		250	1000
251	1000		251	1000
252	1000		252	1000
253	1000		253	1000
254	1000		254	1000
255	1000		255	1000
256	1000		256	1000
257	1000		257	1000
258	1000		258	1000
259	1000		259	1000
260	1000		260	1000
261	1000		261	1000
262	1000		262	1000
263	1000		263	1000
264	1000		264	1000
265	1000		265	1000
266	1000		266	1000
267	1000		267	1000
268	1000		268	1000
269	1000		269	1000
270	1000		270	1000
271	1000		271	1000
272	1000		272	1000
273	1000		273	1000
274	1000		274	1000
275	1000		275	1000
276	1000		276	1000
277	1000		277	1000
278	1000		278	1000
279	1000		279	1000
280	1000		280	1000
281	1000		281	1000
282	1000		282	1000
283	1000		283	1000
284	1000		284	1000
285	1000		285	1000
286	1000		286	1000
287	1000		287	1000
288	1000		288	1000
289	1000		289	1000
290	1000		290	1000
291	1000		291	1000
292	1000		292	1000
293	1000		293	1000
294	1000		294	1000
295	1000		295	1000
296	1000		296	1000
297	1000		297	1000
298	1000		298	1000
299	1000		299	1000
