0.000000, 0.400000, 0.400000
0.010000, 0.404816, 0.408060
0.020000, 0.409664, 0.416242
0.030000, 0.414543, 0.424544
0.040000, 0.419454, 0.432967
0.050000, 0.424396, 0.441510
0.060000, 0.429370, 0.450173
0.070000, 0.434375, 0.458954
0.080000, 0.439411, 0.467853
0.090000, 0.444478, 0.476868
0.100000, 0.449575, 0.485999
0.110000, 0.454703, 0.495244
0.120000, 0.459862, 0.504603
0.130000, 0.465050, 0.514072
0.140000, 0.470268, 0.523652
0.150000, 0.475516, 0.533339
0.160000, 0.480794, 0.543133
0.170000, 0.486101, 0.553032
0.180000, 0.491437, 0.563032
0.190000, 0.496801, 0.573132
0.200000, 0.502194, 0.583331
0.210000, 0.507615, 0.593624
0.220000, 0.513065, 0.604010
0.230000, 0.518541, 0.614487
0.240000, 0.524046, 0.625051
0.250000, 0.529577, 0.635699
0.260000, 0.535134, 0.646429
0.270000, 0.540718, 0.657238
0.280000, 0.546328, 0.668122
0.290000, 0.551963, 0.679078
0.300000, 0.557622, 0.690104
0.310000, 0.563307, 0.701195
0.320000, 0.569015, 0.712349
0.330000, 0.574747, 0.723561
0.340000, 0.580502, 0.734829
0.350000, 0.586279, 0.746148
0.360000, 0.592078, 0.757516
0.370000, 0.597899, 0.768928
0.380000, 0.603740, 0.780381
0.390000, 0.609601, 0.791871
0.400000, 0.615481, 0.803394
0.410000, 0.621380, 0.814947
0.420000, 0.627297, 0.826526
0.430000, 0.633231, 0.838126
0.440000, 0.639181, 0.849746
0.450000, 0.645147, 0.861379
0.460000, 0.651128, 0.873024
0.470000, 0.657123, 0.884676
0.480000, 0.663131, 0.896331
0.490000, 0.669151, 0.907986
0.500000, 0.675182, 0.919638
0.510000, 0.681224, 0.931282
0.520000, 0.687275, 0.942916
0.530000, 0.693335, 0.954535
0.540000, 0.699402, 0.966137
0.550000, 0.705475, 0.977717
0.560000, 0.711554, 0.989274
0.570000, 0.717637, 1.000803
0.580000, 0.723723, 1.012302
0.590000, 0.729811, 1.023767
0.600000, 0.735900, 1.035195
0.610000, 0.741990, 1.046584
0.620000, 0.748078, 1.057931
0.630000, 0.754164, 1.069233
0.640000, 0.760246, 1.080487
0.650000, 0.766323, 1.091691
0.660000, 0.772395, 1.102842
0.670000, 0.778460, 1.113939
0.680000, 0.784516, 1.124978
0.690000, 0.790563, 1.135957
0.700000, 0.796600, 1.146875
0.710000, 0.802625, 1.157729
0.720000, 0.808637, 1.168517
0.730000, 0.814635, 1.179238
0.740000, 0.820617, 1.189889
0.750000, 0.826583, 1.200470
0.760000, 0.832532, 1.210978
0.770000, 0.838461, 1.221412
0.780000, 0.844371, 1.231770
0.790000, 0.850260, 1.242052
0.800000, 0.856126, 1.252255
0.810000, 0.861969, 1.262379
0.820000, 0.867788, 1.272423
0.830000, 0.873581, 1.282385
0.840000, 0.879348, 1.292264
0.850000, 0.885087, 1.302060
0.860000, 0.890797, 1.311771
0.870000, 0.896478, 1.321398
0.880000, 0.902128, 1.330939
0.890000, 0.907746, 1.340393
0.900000, 0.913332, 1.349760
0.910000, 0.918885, 1.359040
0.920000, 0.924403, 1.368231
0.930000, 0.929886, 1.377334
0.940000, 0.935332, 1.386348
0.950000, 0.940742, 1.395273
0.960000, 0.946114, 1.404108
0.970000, 0.951448, 1.412854
0.980000, 0.956742, 1.421509
0.990000, 0.961997, 1.430075
1.000000, 0.967211, 1.438550
1.010000, 0.972383, 1.446935
1.020000, 0.977514, 1.455230
1.030000, 0.982602, 1.463434
1.040000, 0.987647, 1.471548
1.050000, 0.992649, 1.479572
1.060000, 0.997606, 1.487505
1.070000, 1.002519, 1.495349
1.080000, 1.007387, 1.503103
1.090000, 1.012209, 1.510768
1.100000, 1.016986, 1.518343
1.110000, 1.021716, 1.525828
1.120000, 1.026400, 1.533225
1.130000, 1.031037, 1.540534
1.140000, 1.035627, 1.547754
1.150000, 1.040169, 1.554886
1.160000, 1.044664, 1.561931
1.170000, 1.049110, 1.568888
1.180000, 1.053509, 1.575759
1.190000, 1.057860, 1.582543
1.200000, 1.062162, 1.589242
1.210000, 1.066416, 1.595854
1.220000, 1.070622, 1.602382
1.230000, 1.074778, 1.608826
1.240000, 1.078887, 1.615185
1.250000, 1.082947, 1.621461
1.260000, 1.086958, 1.627654
1.270000, 1.090921, 1.633764
1.280000, 1.094835, 1.639793
1.290000, 1.098701, 1.645740
1.300000, 1.102518, 1.651606
